day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;7900;ROSES;14459;20;14458.0;39.0;;;14460;59;;;;;14459.0;0.0
3;8000;ROSES;14460;23;14459.0;35.0;;;14461;58;;;;;14460.0;0.0
3;8100;ROSES;14458;27;14457.0;45.0;;;14459;72;;;;;14458.0;0.0
3;8200;ROSES;14455;61;;;;;14457;61;;;;;14456.0;0.0
3;8300;ROSES;14454;28;14453.0;33.0;;;14455;61;;;;;14454.0;0.0
3;8400;ROSES;14456;71;;;;;14457;71;;;;;14456.5;0.0
3;8500;ROSES;14450;74;;;;;14451;29;14452.0;45.0;;;14451.0;0.0
3;8600;ROSES;14443;48;;;;;14445;48;;;;;14444.0;0.0
3;8700;ROSES;14444;57;;;;;14445;19;14446.0;38.0;;;14445.0;0.0
3;8800;ROSES;14444;66;;;;;14445;66;;;;;14444.5;0.0
3;8900;ROSES;14448;54;;;;;14449;54;;;;;14448.5;0.0
3;9000;ROSES;14447;60;;;;;14449;60;;;;;14448.0;0.0
3;9100;ROSES;14443;60;;;;;14445;60;;;;;14444.0;0.0
3;9200;ROSES;14444;59;;;;;14446;59;;;;;14445.0;0.0
3;9300;ROSES;14445;65;;;;;14446;19;14447.0;46.0;;;14446.0;0.0
3;9400;ROSES;14446;71;;;;;14448;71;;;;;14447.0;0.0
3;9500;ROSES;14447;73;;;;;14449;73;;;;;14448.0;0.0
3;9600;ROSES;14453;60;;;;;14455;60;;;;;14454.0;0.0
3;9700;ROSES;14453;15;14452.0;50.0;;;14454;65;;;;;14453.0;0.0
3;9800;ROSES;14454;77;;;;;14455;77;;;;;14454.5;0.0
3;9900;ROSES;14454;26;14453.0;47.0;;;14455;73;;;;;14454.0;0.0
3;10000;ROSES;14449;52;;;;;14450;16;14451.0;36.0;;;14450.0;0.0
3;10100;ROSES;14446;66;;;;;14447;66;;;;;14446.5;0.0
3;10200;ROSES;14443;56;;;;;14445;56;;;;;14444.0;0.0
3;10300;ROSES;14442;62;;;;;14444;62;;;;;14443.0;0.0
3;10400;ROSES;14439;65;;;;;14440;25;14441.0;40.0;;;14440.0;0.0
3;10500;ROSES;14443;50;;;;;14444;16;14445.0;34.0;;;14444.0;0.0
3;10600;ROSES;14443;60;;;;;14444;60;;;;;14443.5;0.0
3;10700;ROSES;14440;55;;;;;14442;55;;;;;14441.0;0.0
3;10800;ROSES;14438;59;;;;;14440;59;;;;;14439.0;0.0
3;10900;ROSES;14438;63;;;;;14440;63;;;;;14439.0;0.0
3;11000;ROSES;14437;21;14436.0;46.0;;;14438;67;;;;;14437.0;0.0
3;11100;ROSES;14434;21;14433.0;43.0;;;14435;64;;;;;14434.0;0.0
3;11200;ROSES;14430;62;;;;;14432;62;;;;;14431.0;0.0
3;11300;ROSES;14430;72;;;;;14431;27;14432.0;45.0;;;14431.0;0.0
3;11400;ROSES;14435;58;;;;;14436;58;;;;;14435.5;0.0
3;11500;ROSES;14427;50;;;;;14429;50;;;;;14428.0;0.0
3;11600;ROSES;14426;70;;;;;14428;70;;;;;14427.0;0.0
3;11700;ROSES;14426;56;;;;;14428;56;;;;;14427.0;0.0
3;11800;ROSES;14424;66;;;;;14425;66;;;;;14424.5;0.0
3;11900;ROSES;14430;71;;;;;14431;71;;;;;14430.5;0.0
3;12000;ROSES;14430;47;;;;;14432;47;;;;;14431.0;0.0
3;12100;ROSES;14426;23;14425.0;30.0;;;14427;53;;;;;14426.0;0.0
3;12200;ROSES;14426;58;;;;;14428;58;;;;;14427.0;0.0
3;12300;ROSES;14423;51;;;;;14424;51;;;;;14423.5;0.0
3;12400;ROSES;14425;55;;;;;14426;21;14427.0;34.0;;;14426.0;0.0
3;12500;ROSES;14425;67;;;;;14426;67;;;;;14425.5;0.0
3;12600;ROSES;14428;52;;;;;14429;15;14430.0;37.0;;;14429.0;0.0
3;12700;ROSES;14425;62;;;;;14427;62;;;;;14426.0;0.0
3;12800;ROSES;14426;75;;;;;14428;75;;;;;14427.0;0.0
3;12900;ROSES;14431;65;;;;;14432;65;;;;;14431.5;0.0
3;13000;ROSES;14430;69;;;;;14431;69;;;;;14430.5;0.0
3;13100;ROSES;14427;60;;;;;14428;29;14429.0;31.0;;;14428.0;0.0
3;13200;ROSES;14426;68;;;;;14427;68;;;;;14426.5;0.0
3;13300;ROSES;14426;51;;;;;14428;51;;;;;14427.0;0.0
3;13400;ROSES;14425;65;;;;;14427;65;;;;;14426.0;0.0
3;13500;ROSES;14426;78;;;;;14428;78;;;;;14427.0;0.0
3;13600;ROSES;14429;75;;;;;14431;75;;;;;14430.0;0.0
3;13700;ROSES;14427;61;;;;;14428;22;14429.0;39.0;;;14428.0;0.0
3;13800;ROSES;14423;46;;;;;14424;56;;;;;14423.5;0.0
3;13900;ROSES;14420;52;;;;;14421;19;14422.0;33.0;;;14421.0;0.0
3;14000;ROSES;14416;22;14415.0;32.0;;;14417;54;;;;;14416.0;0.0
3;14100;ROSES;14413;74;;;;;14415;74;;;;;14414.0;0.0
3;14200;ROSES;14413;23;14412.0;31.0;;;14414;54;;;;;14413.0;0.0
3;14300;ROSES;14408;19;14407.0;33.0;;;14409;52;;;;;14408.0;0.0
3;14400;ROSES;14408;19;14407.0;34.0;;;14409;53;;;;;14408.0;0.0
3;14500;ROSES;14407;61;;;;;14409;61;;;;;14408.0;0.0
3;14600;ROSES;14403;20;14402.0;44.0;;;14404;64;;;;;14403.0;0.0
3;14700;ROSES;14401;51;;;;;14403;51;;;;;14402.0;0.0
3;14800;ROSES;14396;60;;;;;14398;60;;;;;14397.0;0.0
3;14900;ROSES;14398;68;;;;;14399;68;;;;;14398.5;0.0
3;15000;ROSES;14397;25;14396.0;43.0;;;14398;68;;;;;14397.0;0.0
3;15100;ROSES;14398;20;14397.0;50.0;;;14399;70;;;;;14398.0;0.0
3;15200;ROSES;14401;52;;;;;14402;21;14403.0;31.0;;;14402.0;0.0
3;15300;ROSES;14402;48;;;;;14404;48;;;;;14403.0;0.0
3;15400;ROSES;14402;72;;;;;14403;25;14404.0;47.0;;;14403.0;0.0
3;15500;ROSES;14402;71;;;;;14404;71;;;;;14403.0;0.0
3;15600;ROSES;14401;62;;;;;14402;62;;;;;14401.5;0.0
3;15700;ROSES;14400;64;;;;;14402;64;;;;;14401.0;0.0
3;15800;ROSES;14405;25;14404.0;41.0;;;14406;66;;;;;14405.0;0.0
3;15900;ROSES;14403;26;14402.0;44.0;;;14404;70;;;;;14403.0;0.0
3;16000;ROSES;14402;73;;;;;14403;73;;;;;14402.5;0.0
3;16100;ROSES;14402;59;;;;;14403;59;;;;;14402.5;0.0
3;16200;ROSES;14403;26;14402.0;41.0;;;14404;67;;;;;14403.0;0.0
3;16300;ROSES;14404;49;;;;;14405;17;14406.0;32.0;;;14405.0;0.0
3;16400;ROSES;14400;45;;;;;14402;45;;;;;14401.0;0.0
3;16500;ROSES;14399;19;14398.0;43.0;;;14400;62;;;;;14399.0;0.0
3;16600;ROSES;14398;70;;;;;14399;70;;;;;14398.5;0.0
3;16700;ROSES;14398;61;;;;;14400;61;;;;;14399.0;0.0
3;16800;ROSES;14399;46;;;;;14401;46;;;;;14400.0;0.0
3;16900;ROSES;14400;55;;;;;14401;20;14402.0;35.0;;;14401.0;0.0
3;17000;ROSES;14400;55;;;;;14401;55;;;;;14400.5;0.0
3;17100;ROSES;14397;65;;;;;14398;65;;;;;14397.5;0.0
3;17200;ROSES;14393;56;;;;;14395;56;;;;;14394.0;0.0
3;17300;ROSES;14390;27;14389.0;42.0;;;14391;69;;;;;14390.0;0.0
3;17400;ROSES;14391;62;;;;;14393;62;;;;;14392.0;0.0
3;17500;ROSES;14395;62;;;;;14396;20;14397.0;42.0;;;14396.0;0.0
3;17600;ROSES;14392;66;;;;;14394;66;;;;;14393.0;0.0
3;17700;ROSES;14388;78;;;;;14389;28;14390.0;50.0;;;14389.0;0.0
3;17800;ROSES;14387;30;14386.0;44.0;;;14388;74;;;;;14387.0;0.0
3;17900;ROSES;14387;74;;;;;14388;74;;;;;14387.5;0.0
3;18000;ROSES;14385;57;;;;;14386;57;;;;;14385.5;0.0
3;18100;ROSES;14384;21;14383.0;40.0;;;14385;61;;;;;14384.0;0.0
3;18200;ROSES;14385;60;;;;;14386;60;;;;;14385.5;0.0
3;18300;ROSES;14385;72;;;;;14387;72;;;;;14386.0;0.0
3;18400;ROSES;14384;10;14383.0;36.0;;;14385;53;;;;;14384.0;0.0
3;18500;ROSES;14380;21;14379.0;41.0;;;14381;62;;;;;14380.0;0.0
3;18600;ROSES;14379;57;;;;;14380;57;;;;;14379.5;0.0
3;18700;ROSES;14381;68;;;;;14382;19;14383.0;49.0;;;14382.0;0.0
3;18800;ROSES;14376;52;;;;;14377;17;14378.0;35.0;;;14377.0;0.0
3;18900;ROSES;14380;27;14379.0;31.0;;;14381;58;;;;;14380.0;0.0
3;19000;ROSES;14380;18;14379.0;35.0;;;14381;53;;;;;14380.0;0.0
3;19100;ROSES;14383;69;;;;;14384;25;14385.0;44.0;;;14384.0;0.0
3;19200;ROSES;14381;64;;;;;14382;64;;;;;14381.5;0.0
3;19300;ROSES;14378;68;;;;;14380;68;;;;;14379.0;0.0
3;19400;ROSES;14374;69;;;;;14375;27;14376.0;42.0;;;14375.0;0.0
3;19500;ROSES;14374;58;;;;;14376;58;;;;;14375.0;0.0
3;19600;ROSES;14374;56;;;;;14375;21;14376.0;35.0;;;14375.0;0.0
3;19700;ROSES;14373;70;;;;;14374;27;14375.0;43.0;;;14374.0;0.0
3;19800;ROSES;14373;69;;;;;14374;69;;;;;14373.5;0.0
3;19900;ROSES;14373;78;;;;;14375;78;;;;;14374.0;0.0
3;20000;ROSES;14371;74;;;;;14372;74;;;;;14371.5;0.0
3;20100;ROSES;14373;58;;;;;14374;58;;;;;14373.5;0.0
3;20200;ROSES;14368;73;;;;;14369;24;14370.0;49.0;;;14369.0;0.0
3;20300;ROSES;14366;62;;;;;14368;62;;;;;14367.0;0.0
3;20400;ROSES;14367;69;;;;;14368;69;;;;;14367.5;0.0
3;20500;ROSES;14366;23;14365.0;31.0;;;14367;54;;;;;14366.0;0.0
3;20600;ROSES;14365;52;;;;;14367;52;;;;;14366.0;0.0
3;20700;ROSES;14361;63;;;;;14362;63;;;;;14361.5;0.0
3;20800;ROSES;14359;68;;;;;14361;68;;;;;14360.0;0.0
3;20900;ROSES;14359;69;;;;;14360;63;;;;;14359.5;0.0
3;21000;ROSES;14354;58;;;;;14356;58;;;;;14355.0;0.0
3;21100;ROSES;14355;58;;;;;14357;58;;;;;14356.0;0.0
3;21200;ROSES;14352;21;14351.0;48.0;;;14353;69;;;;;14352.0;0.0
3;21300;ROSES;14349;56;;;;;14350;56;;;;;14349.5;0.0
3;21400;ROSES;14345;52;;;;;14346;52;;;;;14345.5;0.0
3;21500;ROSES;14345;73;;;;;14346;73;;;;;14345.5;0.0
3;21600;ROSES;14342;61;;;;;14343;25;14344.0;36.0;;;14343.0;0.0
3;21700;ROSES;14343;54;;;;;14344;15;14345.0;39.0;;;14344.0;0.0
3;21800;ROSES;14345;71;;;;;14346;71;;;;;14345.5;0.0
3;21900;ROSES;14343;78;;;;;14345;78;;;;;14344.0;0.0
3;22000;ROSES;14344;64;;;;;14346;64;;;;;14345.0;0.0
3;22100;ROSES;14348;62;;;;;14350;62;;;;;14349.0;0.0
3;22200;ROSES;14343;63;;;;;14345;63;;;;;14344.0;0.0
3;22300;ROSES;14338;58;;;;;14340;58;;;;;14339.0;0.0
3;22400;ROSES;14342;52;;;;;14344;52;;;;;14343.0;0.0
3;22500;ROSES;14339;72;;;;;14341;72;;;;;14340.0;0.0
3;22600;ROSES;14347;23;14346.0;39.0;;;14348;62;;;;;14347.0;0.0
3;22700;ROSES;14348;68;;;;;14350;68;;;;;14349.0;0.0
3;22800;ROSES;14342;15;14341.0;32.0;;;14343;47;;;;;14342.0;0.0
3;22900;ROSES;14344;19;14343.0;45.0;;;14345;64;;;;;14344.0;0.0
3;23000;ROSES;14343;27;14342.0;48.0;;;14344;75;;;;;14343.0;0.0
3;23100;ROSES;14342;56;;;;;14344;56;;;;;14343.0;0.0
3;23200;ROSES;14344;61;;;;;14345;27;14346.0;34.0;;;14345.0;0.0
3;23300;ROSES;14342;73;;;;;14343;27;14344.0;46.0;;;14343.0;0.0
3;23400;ROSES;14341;15;14340.0;41.0;;;14342;56;;;;;14341.0;0.0
3;23500;ROSES;14341;28;14340.0;45.0;;;14342;73;;;;;14341.0;0.0
3;23600;ROSES;14336;26;14335.0;43.0;;;14337;69;;;;;14336.0;0.0
3;23700;ROSES;14334;63;;;;;14336;63;;;;;14335.0;0.0
3;23800;ROSES;14334;60;;;;;14336;60;;;;;14335.0;0.0
3;23900;ROSES;14334;49;;;;;14335;19;14336.0;30.0;;;14335.0;0.0
3;24000;ROSES;14334;75;;;;;14335;75;;;;;14334.5;0.0
3;24100;ROSES;14334;23;14333.0;36.0;;;14335;59;;;;;14334.0;0.0
3;24200;ROSES;14328;53;;;;;14329;53;;;;;14328.5;0.0
3;24300;ROSES;14325;75;;;;;14326;28;14327.0;47.0;;;14326.0;0.0
3;24400;ROSES;14319;68;;;;;14321;68;;;;;14320.0;0.0
3;24500;ROSES;14320;57;;;;;14321;57;;;;;14320.5;0.0
3;24600;ROSES;14322;71;;;;;14323;71;;;;;14322.5;0.0
3;24700;ROSES;14322;70;;;;;14323;70;;;;;14322.5;0.0
3;24800;ROSES;14316;67;;;;;14317;22;14318.0;45.0;;;14317.0;0.0
3;24900;ROSES;14315;22;14314.0;47.0;;;14316;69;;;;;14315.0;0.0
3;25000;ROSES;14316;52;;;;;14318;52;;;;;14317.0;0.0
3;25100;ROSES;14317;62;;;;;14318;17;14319.0;45.0;;;14318.0;0.0
3;25200;ROSES;14319;58;;;;;14320;58;;;;;14319.5;0.0
3;25300;ROSES;14321;23;14320.0;46.0;;;14322;69;;;;;14321.0;0.0
3;25400;ROSES;14317;66;;;;;14319;66;;;;;14318.0;0.0
3;25500;ROSES;14318;30;14317.0;50.0;;;14319;80;;;;;14318.0;0.0
3;25600;ROSES;14318;40;;;;;14319;20;14320.0;30.0;;;14319.0;0.0
3;25700;ROSES;14315;54;;;;;14316;54;;;;;14315.5;0.0
3;25800;ROSES;14313;53;;;;;14314;22;14315.0;31.0;;;14314.0;0.0
3;25900;ROSES;14312;61;;;;;14314;61;;;;;14313.0;0.0
3;26000;ROSES;14317;51;;;;;14318;20;14319.0;31.0;;;14318.0;0.0
3;26100;ROSES;14320;18;14319.0;41.0;;;14321;59;;;;;14320.0;0.0
3;26200;ROSES;14319;51;;;;;14321;51;;;;;14320.0;0.0
3;26300;ROSES;14319;53;;;;;14320;17;14321.0;36.0;;;14320.0;0.0
3;26400;ROSES;14315;17;14314.0;46.0;;;14316;63;;;;;14315.0;0.0
3;26500;ROSES;14314;53;;;;;14316;53;;;;;14315.0;0.0
3;26600;ROSES;14317;19;14316.0;38.0;;;14318;57;;;;;14317.0;0.0
3;26700;ROSES;14315;61;;;;;14317;61;;;;;14316.0;0.0
3;26800;ROSES;14316;65;;;;;14318;65;;;;;14317.0;0.0
3;26900;ROSES;14320;65;;;;;14321;65;;;;;14320.5;0.0
3;27000;ROSES;14319;22;14318.0;39.0;;;14320;61;;;;;14319.0;0.0
3;27100;ROSES;14314;54;;;;;14315;17;14316.0;37.0;;;14315.0;0.0
3;27200;ROSES;14314;30;14313.0;35.0;;;14315;65;;;;;14314.0;0.0
3;27300;ROSES;14313;56;;;;;14314;56;;;;;14313.5;0.0
3;27400;ROSES;14320;56;;;;;14321;56;;;;;14320.5;0.0
3;27500;ROSES;14319;50;;;;;14321;50;;;;;14320.0;0.0
3;27600;ROSES;14319;25;14318.0;43.0;;;14320;68;;;;;14319.0;0.0
3;27700;ROSES;14321;67;;;;;14322;21;14323.0;46.0;;;14322.0;0.0
3;27800;ROSES;14319;56;;;;;14320;56;;;;;14319.5;0.0
3;27900;ROSES;14318;15;14317.0;30.0;;;14319;45;;;;;14318.0;0.0
3;28000;ROSES;14317;48;;;;;14318;48;;;;;14317.5;0.0
3;28100;ROSES;14316;49;;;;;14317;17;14318.0;32.0;;;14317.0;0.0
3;28200;ROSES;14317;60;;;;;14318;60;;;;;14317.5;0.0
3;28300;ROSES;14317;51;;;;;14318;51;;;;;14317.5;0.0
3;28400;ROSES;14310;67;;;;;14312;67;;;;;14311.0;0.0
3;28500;ROSES;14313;61;;;;;14314;61;;;;;14313.5;0.0
3;28600;ROSES;14311;67;;;;;14313;67;;;;;14312.0;0.0
3;28700;ROSES;14313;68;;;;;14314;68;;;;;14313.5;0.0
3;28800;ROSES;14313;49;;;;;14314;49;;;;;14313.5;0.0
3;28900;ROSES;14314;65;;;;;14315;22;14316.0;43.0;;;14315.0;0.0
3;29000;ROSES;14317;58;;;;;14319;58;;;;;14318.0;0.0
3;29100;ROSES;14317;30;14316.0;31.0;;;14318;61;;;;;14317.0;0.0
3;29200;ROSES;14315;72;;;;;14316;29;14317.0;43.0;;;14316.0;0.0
3;29300;ROSES;14316;64;;;;;14317;64;;;;;14316.5;0.0
3;29400;ROSES;14315;65;;;;;14317;65;;;;;14316.0;0.0
3;29500;ROSES;14320;73;;;;;14321;73;;;;;14320.5;0.0
3;29600;ROSES;14319;63;;;;;14320;63;;;;;14319.5;0.0
3;29700;ROSES;14317;64;;;;;14318;19;14319.0;45.0;;;14318.0;0.0
3;29800;ROSES;14322;79;;;;;14323;29;14324.0;50.0;;;14323.0;0.0
3;29900;ROSES;14320;67;;;;;14321;17;14322.0;50.0;;;14321.0;0.0
3;30000;ROSES;14322;72;;;;;14323;72;;;;;14322.5;0.0
3;30100;ROSES;14320;64;;;;;14321;18;14322.0;46.0;;;14321.0;0.0
3;30200;ROSES;14322;28;14321.0;34.0;;;14323;62;;;;;14322.0;0.0
3;30300;ROSES;14326;18;14325.0;42.0;;;14327;60;;;;;14326.0;0.0
3;30400;ROSES;14329;78;;;;;14330;28;14331.0;50.0;;;14330.0;0.0
3;30500;ROSES;14328;67;;;;;14329;67;;;;;14328.5;0.0
3;30600;ROSES;14329;60;;;;;14330;15;14331.0;45.0;;;14330.0;0.0
3;30700;ROSES;14332;62;;;;;14333;15;14334.0;47.0;;;14333.0;0.0
3;30800;ROSES;14332;52;;;;;14334;52;;;;;14333.0;0.0
3;30900;ROSES;14337;62;;;;;14338;23;14339.0;39.0;;;14338.0;0.0
3;31000;ROSES;14341;62;;;;;14342;24;14343.0;38.0;;;14342.0;0.0
3;31100;ROSES;14346;29;14345.0;35.0;;;14347;64;;;;;14346.0;0.0
3;31200;ROSES;14345;53;;;;;14347;53;;;;;14346.0;0.0
3;31300;ROSES;14346;69;;;;;14348;69;;;;;14347.0;0.0
3;31400;ROSES;14343;71;;;;;14344;28;14345.0;43.0;;;14344.0;0.0
3;31500;ROSES;14341;27;14340.0;49.0;;;14342;76;;;;;14341.0;0.0
3;31600;ROSES;14342;50;;;;;14343;46;;;;;14342.5;0.0
3;31700;ROSES;14340;60;;;;;14341;60;;;;;14340.5;0.0
3;31800;ROSES;14340;63;;;;;14341;63;;;;;14340.5;0.0
3;31900;ROSES;14337;64;;;;;14338;64;;;;;14337.5;0.0
3;32000;ROSES;14335;66;;;;;14336;66;;;;;14335.5;0.0
3;32100;ROSES;14331;56;;;;;14333;56;;;;;14332.0;0.0
3;32200;ROSES;14332;62;;;;;14333;15;14334.0;47.0;;;14333.0;0.0
3;32300;ROSES;14330;59;;;;;14331;15;14332.0;44.0;;;14331.0;0.0
3;32400;ROSES;14330;50;;;;;14332;50;;;;;14331.0;0.0
3;32500;ROSES;14332;67;;;;;14333;67;;;;;14332.5;0.0
3;32600;ROSES;14331;52;;;;;14332;52;;;;;14331.5;0.0
3;32700;ROSES;14331;45;;;;;14332;45;;;;;14331.5;0.0
3;32800;ROSES;14337;65;;;;;14338;65;;;;;14337.5;0.0
3;32900;ROSES;14338;51;;;;;14339;20;14340.0;31.0;;;14339.0;0.0
3;33000;ROSES;14342;63;;;;;14344;63;;;;;14343.0;0.0
3;33100;ROSES;14346;55;;;;;14348;55;;;;;14347.0;0.0
3;33200;ROSES;14349;19;14348.0;37.0;;;14350;56;;;;;14349.0;0.0
3;33300;ROSES;14350;63;;;;;14351;63;;;;;14350.5;0.0
3;33400;ROSES;14345;68;;;;;14346;3;14347.0;68.0;;;14346.0;0.0
3;33500;ROSES;14347;16;14346.0;47.0;;;14348;63;;;;;14347.0;0.0
3;33600;ROSES;14344;69;;;;;14345;69;;;;;14344.5;0.0
3;33700;ROSES;14340;55;;;;;14342;55;;;;;14341.0;0.0
3;33800;ROSES;14340;70;;;;;14341;70;;;;;14340.5;0.0
3;33900;ROSES;14343;62;;;;;14344;62;;;;;14343.5;0.0
3;34000;ROSES;14344;78;;;;;14346;78;;;;;14345.0;0.0
3;34100;ROSES;14346;67;;;;;14348;60;;;;;14347.0;0.0
3;34200;ROSES;14348;75;;;;;14350;75;;;;;14349.0;0.0
3;34300;ROSES;14350;70;;;;;14352;70;;;;;14351.0;0.0
