day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;4200;CROISSANTS;4306.0;117.0;;;;;4307;39;4308.0;78.0;;;4307.0;0.0
-1;4300;CROISSANTS;4306.0;137.0;;;;;4307;62;4308.0;75.0;;;4307.0;0.0
-1;4400;CROISSANTS;4306.0;141.0;;;;;4307;141;;;;;4306.5;0.0
-1;4500;CROISSANTS;4305.0;101.0;;;;;4306;44;4307.0;57.0;;;4306.0;0.0
-1;4600;CROISSANTS;4305.0;100.0;;;;;4306;35;4307.0;65.0;;;4306.0;0.0
-1;4700;CROISSANTS;4305.0;156.0;;;;;4307;156;;;;;4306.0;0.0
-1;4800;CROISSANTS;4306.0;53.0;4305.0;79.0;;;4307;132;;;;;4306.0;0.0
-1;4900;CROISSANTS;4305.0;162.0;;;;;4306;8;4307.0;162.0;;;4306.0;0.0
-1;5000;CROISSANTS;4306.0;95.0;;;;;4307;95;;;;;4306.5;0.0
-1;5100;CROISSANTS;4306.0;102.0;;;;;4307;102;;;;;4306.5;0.0
-1;5200;CROISSANTS;4306.0;59.0;4305.0;85.0;;;4307;144;;;;;4306.0;0.0
-1;5300;CROISSANTS;4306.0;41.0;4305.0;53.0;;;4307;94;;;;;4306.0;0.0
-1;5400;CROISSANTS;4305.0;128.0;;;;;4307;128;;;;;4306.0;0.0
-1;5500;CROISSANTS;4305.0;143.0;;;;;4307;143;;;;;4306.0;0.0
-1;5600;CROISSANTS;4306.0;7.0;4305.0;115.0;;;4307;115;;;;;4306.0;0.0
-1;5700;CROISSANTS;4306.0;51.0;4305.0;76.0;;;4307;127;;;;;4306.0;0.0
-1;5800;CROISSANTS;4306.0;106.0;;;;;4307;106;;;;;4306.5;0.0
-1;5900;CROISSANTS;4306.0;122.0;;;;;4307;128;;;;;4306.5;0.0
-1;6000;CROISSANTS;4307.0;160.0;;;;;4308;64;4309.0;96.0;;;4308.0;0.0
-1;6100;CROISSANTS;4307.0;117.0;;;;;4309;117;;;;;4308.0;0.0
-1;6200;CROISSANTS;4308.0;108.0;;;;;4309;108;;;;;4308.5;0.0
-1;6300;CROISSANTS;4308.0;135.0;;;;;4309;50;4310.0;85.0;;;4309.0;0.0
-1;6400;CROISSANTS;4308.0;147.0;;;;;4309;47;4310.0;100.0;;;4309.0;0.0
-1;6500;CROISSANTS;4308.0;122.0;;;;;4309;122;;;;;4308.5;0.0
-1;6600;CROISSANTS;4308.0;114.0;;;;;4309;114;;;;;4308.5;0.0
-1;6700;CROISSANTS;4308.0;115.0;;;;;4309;115;;;;;4308.5;0.0
-1;6800;CROISSANTS;4308.0;97.0;;;;;4309;36;4310.0;61.0;;;4309.0;0.0
-1;6900;CROISSANTS;4308.0;139.0;;;;;4309;139;;;;;4308.5;0.0
-1;7000;CROISSANTS;4308.0;161.0;;;;;4309;63;4310.0;98.0;;;4309.0;0.0
-1;7100;CROISSANTS;4308.0;108.0;;;;;4310;108;;;;;4309.0;0.0
-1;7200;CROISSANTS;4308.0;122.0;;;;;4310;122;;;;;4309.0;0.0
-1;7300;CROISSANTS;4309.0;36.0;4308.0;68.0;;;4310;104;;;;;4309.0;0.0
-1;7400;CROISSANTS;4309.0;115.0;;;;;4310;115;;;;;4309.5;0.0
-1;7500;CROISSANTS;4309.0;121.0;;;;;4310;121;;;;;4309.5;0.0
-1;7600;CROISSANTS;4309.0;109.0;;;;;4310;109;;;;;4309.5;0.0
-1;7700;CROISSANTS;4309.0;37.0;4308.0;100.0;;;4310;137;;;;;4309.0;0.0
-1;7800;CROISSANTS;4308.0;135.0;;;;;4310;135;;;;;4309.0;0.0
-1;7900;CROISSANTS;4308.0;133.0;;;;;4310;133;;;;;4309.0;0.0
-1;8000;CROISSANTS;4308.0;137.0;;;;;4309;137;;;;;4308.5;0.0
-1;8100;CROISSANTS;4305.0;107.0;;;;;4306;107;;;;;4305.5;0.0
-1;8200;CROISSANTS;4304.0;148.0;;;;;4306;148;;;;;4305.0;0.0
-1;8300;CROISSANTS;4304.0;44.0;4303.0;79.0;;;4305;123;;;;;4304.0;0.0
-1;8400;CROISSANTS;4303.0;142.0;;;;;4305;142;;;;;4304.0;0.0
-1;8500;CROISSANTS;4303.0;95.0;;;;;4304;40;4305.0;55.0;;;4304.0;0.0
-1;8600;CROISSANTS;4303.0;63.0;4302.0;84.0;;;4304;147;;;;;4303.0;0.0
-1;8700;CROISSANTS;4303.0;133.0;;;;;4304;133;;;;;4303.5;0.0
-1;8800;CROISSANTS;4303.0;159.0;;;;;4305;159;;;;;4304.0;0.0
-1;8900;CROISSANTS;4303.0;107.0;;;;;4304;57;4305.0;50.0;;;4303.5;0.0
-1;9000;CROISSANTS;4303.0;106.0;;;;;4304;41;4305.0;65.0;;;4304.0;0.0
-1;9100;CROISSANTS;4303.0;141.0;;;;;4304;52;4305.0;89.0;;;4304.0;0.0
-1;9200;CROISSANTS;4303.0;58.0;4302.0;98.0;;;4304;161;;;;;4303.0;0.0
-1;9300;CROISSANTS;4303.0;125.0;;;;;4304;125;;;;;4303.5;0.0
-1;9400;CROISSANTS;4303.0;118.0;;;;;4304;118;;;;;4303.5;0.0
-1;9500;CROISSANTS;4303.0;53.0;4302.0;64.0;;;4304;117;;;;;4303.0;0.0
-1;9600;CROISSANTS;4303.0;58.0;4302.0;75.0;;;4304;133;;;;;4303.0;0.0
-1;9700;CROISSANTS;4303.0;122.0;;;;;4304;122;;;;;4303.5;0.0
-1;9800;CROISSANTS;4303.0;120.0;;;;;4304;120;;;;;4303.5;0.0
-1;9900;CROISSANTS;4303.0;92.0;;;;;4304;92;;;;;4303.5;0.0
-1;10000;CROISSANTS;4303.0;119.0;;;;;4304;119;;;;;4303.5;0.0
-1;10100;CROISSANTS;4303.0;131.0;;;;;4304;131;;;;;4303.5;0.0
-1;10200;CROISSANTS;4303.0;117.0;;;;;4304;117;;;;;4303.5;0.0
-1;10300;CROISSANTS;4302.0;92.0;;;;;4303;42;4304.0;50.0;;;4303.0;0.0
-1;10400;CROISSANTS;4302.0;120.0;;;;;4303;45;4304.0;75.0;;;4303.0;0.0
-1;10500;CROISSANTS;4302.0;136.0;;;;;4304;136;;;;;4303.0;0.0
-1;10600;CROISSANTS;4302.0;100.0;;;;;4304;100;;;;;4303.0;0.0
-1;10700;CROISSANTS;4302.0;156.0;;;;;4304;156;;;;;4303.0;0.0
-1;10800;CROISSANTS;4302.0;115.0;;;;;4304;115;;;;;4303.0;0.0
-1;10900;CROISSANTS;4302.0;126.0;;;;;4303;59;4304.0;67.0;;;4303.0;0.0
-1;11000;CROISSANTS;4302.0;137.0;;;;;4304;137;;;;;4303.0;0.0
-1;11100;CROISSANTS;4302.0;137.0;;;;;4304;137;;;;;4303.0;0.0
-1;11200;CROISSANTS;4302.0;112.0;;;;;4303;53;4304.0;53.0;;;4302.5;0.0
-1;11300;CROISSANTS;4302.0;117.0;;;;;4303;48;4304.0;69.0;;;4303.0;0.0
-1;11400;CROISSANTS;4302.0;115.0;;;;;4304;115;;;;;4303.0;0.0
-1;11500;CROISSANTS;4302.0;126.0;;;;;4304;126;;;;;4303.0;0.0
-1;11600;CROISSANTS;4303.0;125.0;;;;;4304;125;;;;;4303.5;0.0
-1;11700;CROISSANTS;4303.0;155.0;;;;;4304;147;;;;;4303.5;0.0
-1;11800;CROISSANTS;4303.0;128.0;;;;;4304;128;;;;;4303.5;0.0
-1;11900;CROISSANTS;4303.0;126.0;;;;;4304;41;4305.0;85.0;;;4304.0;0.0
-1;12000;CROISSANTS;4303.0;156.0;;;;;4304;56;4305.0;100.0;;;4304.0;0.0
-1;12100;CROISSANTS;4303.0;103.0;;;;;4304;103;;;;;4303.5;0.0
-1;12200;CROISSANTS;4303.0;119.0;;;;;4304;114;;;;;4303.5;0.0
-1;12300;CROISSANTS;4303.0;48.0;4302.0;98.0;;;4304;146;;;;;4303.0;0.0
-1;12400;CROISSANTS;4303.0;138.0;;;;;4304;138;;;;;4303.5;0.0
-1;12500;CROISSANTS;4303.0;36.0;4302.0;74.0;;;4304;110;;;;;4303.0;0.0
-1;12600;CROISSANTS;4303.0;127.0;;;;;4304;127;;;;;4303.5;0.0
-1;12700;CROISSANTS;4303.0;110.0;;;;;4304;110;;;;;4303.5;0.0
-1;12800;CROISSANTS;4304.0;44.0;4303.0;98.0;;;4305;142;;;;;4304.0;0.0
-1;12900;CROISSANTS;4304.0;126.0;;;;;4305;53;4306.0;66.0;;;4305.0;0.0
-1;13000;CROISSANTS;4304.0;137.0;;;;;4305;59;4306.0;78.0;;;4305.0;0.0
-1;13100;CROISSANTS;4304.0;140.0;;;;;4305;140;;;;;4304.5;0.0
-1;13200;CROISSANTS;4304.0;111.0;;;;;4305;111;;;;;4304.5;0.0
-1;13300;CROISSANTS;4304.0;136.0;;;;;4305;136;;;;;4304.5;0.0
-1;13400;CROISSANTS;4304.0;113.0;;;;;4305;113;;;;;4304.5;0.0
-1;13500;CROISSANTS;4304.0;112.0;;;;;4305;48;4306.0;64.0;;;4305.0;0.0
-1;13600;CROISSANTS;4304.0;90.0;;;;;4306;90;;;;;4305.0;0.0
-1;13700;CROISSANTS;4305.0;63.0;4304.0;69.0;;;4306;132;;;;;4305.0;0.0
-1;13800;CROISSANTS;4305.0;36.0;4304.0;99.0;;;4306;135;;;;;4305.0;0.0
-1;13900;CROISSANTS;4305.0;144.0;;;;;4306;144;;;;;4305.5;0.0
-1;14000;CROISSANTS;4305.0;102.0;;;;;4306;48;4307.0;54.0;;;4306.0;0.0
-1;14100;CROISSANTS;4306.0;112.0;;;;;4307;46;4308.0;66.0;;;4307.0;0.0
-1;14200;CROISSANTS;4306.0;96.0;;;;;4307;37;4308.0;59.0;;;4307.0;0.0
-1;14300;CROISSANTS;4306.0;104.0;;;;;4307;48;4308.0;56.0;;;4307.0;0.0
-1;14400;CROISSANTS;4306.0;108.0;;;;;4308;108;;;;;4307.0;0.0
-1;14500;CROISSANTS;4306.0;109.0;;;;;4308;109;;;;;4307.0;0.0
-1;14600;CROISSANTS;4306.0;108.0;;;;;4307;41;4308.0;67.0;;;4307.0;0.0
-1;14700;CROISSANTS;4306.0;147.0;;;;;4308;147;;;;;4307.0;0.0
-1;14800;CROISSANTS;4306.0;106.0;;;;;4308;106;;;;;4307.0;0.0
-1;14900;CROISSANTS;4306.0;131.0;;;;;4307;131;;;;;4306.5;0.0
-1;15000;CROISSANTS;4306.0;114.0;;;;;4307;114;;;;;4306.5;0.0
-1;15100;CROISSANTS;4305.0;128.0;;;;;4307;128;;;;;4306.0;0.0
-1;15200;CROISSANTS;4306.0;68.0;4305.0;91.0;;;4307;153;;;;;4306.0;0.0
-1;15300;CROISSANTS;4306.0;65.0;4305.0;87.0;;;4307;152;;;;;4306.0;0.0
-1;15400;CROISSANTS;4306.0;40.0;4305.0;84.0;;;4307;124;;;;;4306.0;0.0
-1;15500;CROISSANTS;4306.0;111.0;;;;;4307;111;;;;;4306.5;0.0
-1;15600;CROISSANTS;4306.0;116.0;;;;;4307;116;;;;;4306.5;0.0
-1;15700;CROISSANTS;4306.0;129.0;;;;;4307;129;;;;;4306.5;0.0
-1;15800;CROISSANTS;4306.0;126.0;;;;;4307;126;;;;;4306.5;0.0
-1;15900;CROISSANTS;4306.0;136.0;;;;;4307;136;;;;;4306.5;0.0
-1;16000;CROISSANTS;4306.0;123.0;;;;;4307;123;;;;;4306.5;0.0
-1;16100;CROISSANTS;4306.0;123.0;;;;;4307;123;;;;;4306.5;0.0
-1;16200;CROISSANTS;4306.0;122.0;;;;;4307;122;;;;;4306.5;0.0
-1;16300;CROISSANTS;4306.0;117.0;;;;;4307;65;4308.0;52.0;;;4306.5;0.0
-1;16400;CROISSANTS;4306.0;129.0;;;;;4308;129;;;;;4307.0;0.0
-1;16500;CROISSANTS;4306.0;140.0;;;;;4307;43;4308.0;97.0;;;4307.0;0.0
-1;16600;CROISSANTS;4306.0;137.0;;;;;4308;137;;;;;4307.0;0.0
-1;16700;CROISSANTS;4306.0;137.0;;;;;4307;55;4308.0;82.0;;;4307.0;0.0
-1;16800;CROISSANTS;4306.0;127.0;;;;;4307;127;;;;;4306.5;0.0
-1;16900;CROISSANTS;4306.0;158.0;;;;;4307;158;;;;;4306.5;0.0
-1;17000;CROISSANTS;4306.0;139.0;;;;;4307;139;;;;;4306.5;0.0
-1;17100;CROISSANTS;4306.0;107.0;;;;;4307;49;4308.0;58.0;;;4307.0;0.0
-1;17200;CROISSANTS;4306.0;105.0;;;;;4307;105;;;;;4306.5;0.0
-1;17300;CROISSANTS;4306.0;102.0;;;;;4307;47;4308.0;55.0;;;4307.0;0.0
-1;17400;CROISSANTS;4305.0;111.0;;;;;4306;41;4307.0;70.0;;;4306.0;0.0
-1;17500;CROISSANTS;4305.0;131.0;;;;;4307;131;;;;;4306.0;0.0
-1;17600;CROISSANTS;4305.0;121.0;;;;;4307;112;;;;;4306.0;0.0
-1;17700;CROISSANTS;4305.0;106.0;;;;;4306;4;4307.0;106.0;;;4306.0;0.0
-1;17800;CROISSANTS;4305.0;140.0;;;;;4306;58;4307.0;82.0;;;4306.0;0.0
-1;17900;CROISSANTS;4305.0;115.0;;;;;4306;51;4307.0;64.0;;;4306.0;0.0
-1;18000;CROISSANTS;4304.0;151.0;;;;;4306;151;;;;;4305.0;0.0
-1;18100;CROISSANTS;4304.0;137.0;;;;;4306;137;;;;;4305.0;0.0
-1;18200;CROISSANTS;4304.0;115.0;;;;;4305;63;4306.0;52.0;;;4304.5;0.0
-1;18300;CROISSANTS;4304.0;111.0;;;;;4305;53;4306.0;58.0;;;4305.0;0.0
-1;18400;CROISSANTS;4304.0;125.0;;;;;4306;125;;;;;4305.0;0.0
-1;18500;CROISSANTS;4304.0;125.0;;;;;4305;40;4306.0;85.0;;;4305.0;0.0
-1;18600;CROISSANTS;4304.0;130.0;;;;;4305;130;;;;;4304.5;0.0
-1;18700;CROISSANTS;4304.0;140.0;;;;;4306;145;;;;;4305.0;0.0
-1;18800;CROISSANTS;4304.0;142.0;;;;;4305;58;4306.0;84.0;;;4305.0;0.0
-1;18900;CROISSANTS;4304.0;120.0;;;;;4305;120;;;;;4304.5;0.0
-1;19000;CROISSANTS;4304.0;123.0;;;;;4305;123;;;;;4304.5;0.0
-1;19100;CROISSANTS;4304.0;147.0;;;;;4305;59;4306.0;95.0;;;4305.0;0.0
-1;19200;CROISSANTS;4304.0;133.0;;;;;4305;63;4306.0;70.0;;;4305.0;0.0
-1;19300;CROISSANTS;4304.0;131.0;;;;;4305;50;4306.0;81.0;;;4305.0;0.0
-1;19400;CROISSANTS;4304.0;147.0;;;;;4305;147;;;;;4304.5;0.0
-1;19500;CROISSANTS;4304.0;158.0;;;;;4305;64;4306.0;94.0;;;4305.0;0.0
-1;19600;CROISSANTS;4304.0;143.0;;;;;4305;61;4306.0;82.0;;;4305.0;0.0
-1;19700;CROISSANTS;4304.0;114.0;;;;;4305;114;;;;;4304.5;0.0
-1;19800;CROISSANTS;4304.0;141.0;;;;;4305;55;4306.0;86.0;;;4305.0;0.0
-1;19900;CROISSANTS;4304.0;101.0;;;;;4305;39;4306.0;62.0;;;4305.0;0.0
-1;20000;CROISSANTS;4304.0;115.0;;;;;4305;115;;;;;4304.5;0.0
-1;20100;CROISSANTS;4304.0;59.0;4303.0;69.0;;;4305;128;;;;;4304.0;0.0
-1;20200;CROISSANTS;4304.0;55.0;4303.0;99.0;;;4305;154;;;;;4304.0;0.0
-1;20300;CROISSANTS;4303.0;105.0;;;;;4305;105;;;;;4304.0;0.0
-1;20400;CROISSANTS;4303.0;127.0;;;;;4304;47;4305.0;80.0;;;4304.0;0.0
-1;20500;CROISSANTS;4303.0;149.0;;;;;4305;149;;;;;4304.0;0.0
-1;20600;CROISSANTS;4303.0;109.0;;;;;4304;52;4305.0;61.0;;;4304.0;0.0
-1;20700;CROISSANTS;4303.0;147.0;;;;;4305;147;;;;;4304.0;0.0
-1;20800;CROISSANTS;4303.0;129.0;;;;;4305;129;;;;;4304.0;0.0
-1;20900;CROISSANTS;4303.0;107.0;;;;;4304;44;4305.0;63.0;;;4304.0;0.0
-1;21000;CROISSANTS;4303.0;127.0;;;;;4305;127;;;;;4304.0;0.0
-1;21100;CROISSANTS;4303.0;125.0;;;;;4305;125;;;;;4304.0;0.0
-1;21200;CROISSANTS;4303.0;114.0;;;;;4305;114;;;;;4304.0;0.0
-1;21300;CROISSANTS;4303.0;119.0;;;;;4304;58;4305.0;61.0;;;4304.0;0.0
-1;21400;CROISSANTS;4303.0;142.0;;;;;4305;142;;;;;4304.0;0.0
-1;21500;CROISSANTS;4303.0;104.0;;;;;4305;104;;;;;4304.0;0.0
-1;21600;CROISSANTS;4303.0;130.0;;;;;4305;130;;;;;4304.0;0.0
-1;21700;CROISSANTS;4303.0;118.0;;;;;4305;118;;;;;4304.0;0.0
-1;21800;CROISSANTS;4303.0;90.0;;;;;4305;90;;;;;4304.0;0.0
-1;21900;CROISSANTS;4303.0;142.0;;;;;4305;142;;;;;4304.0;0.0
-1;22000;CROISSANTS;4303.0;114.0;;;;;4304;55;4305.0;59.0;;;4304.0;0.0
-1;22100;CROISSANTS;4303.0;90.0;;;;;4304;35;4305.0;55.0;;;4304.0;0.0
-1;22200;CROISSANTS;4303.0;109.0;;;;;4304;109;;;;;4303.5;0.0
-1;22300;CROISSANTS;4303.0;125.0;;;;;4304;41;4305.0;84.0;;;4304.0;0.0
-1;22400;CROISSANTS;4303.0;142.0;;;;;4304;59;4305.0;83.0;;;4304.0;0.0
-1;22500;CROISSANTS;4303.0;115.0;;;;;4305;115;;;;;4304.0;0.0
-1;22600;CROISSANTS;4303.0;98.0;;;;;4304;48;4305.0;50.0;;;4304.0;0.0
-1;22700;CROISSANTS;4303.0;120.0;;;;;4304;120;;;;;4303.5;0.0
-1;22800;CROISSANTS;4303.0;137.0;;;;;4304;137;;;;;4303.5;0.0
-1;22900;CROISSANTS;4303.0;132.0;;;;;4304;51;4305.0;81.0;;;4304.0;0.0
-1;23000;CROISSANTS;4303.0;149.0;;;;;4304;50;4305.0;99.0;;;4304.0;0.0
-1;23100;CROISSANTS;4304.0;110.0;;;;;4305;110;;;;;4304.5;0.0
-1;23200;CROISSANTS;4304.0;120.0;;;;;4305;120;;;;;4304.5;0.0
-1;23300;CROISSANTS;4304.0;124.0;;;;;4305;124;;;;;4304.5;0.0
-1;23400;CROISSANTS;4304.0;125.0;;;;;4305;125;;;;;4304.5;0.0
-1;23500;CROISSANTS;4304.0;150.0;;;;;4305;54;4306.0;96.0;;;4305.0;0.0
-1;23600;CROISSANTS;4304.0;105.0;;;;;4305;47;4306.0;58.0;;;4305.0;0.0
-1;23700;CROISSANTS;4304.0;40.0;4303.0;83.0;;;4305;123;;;;;4304.0;0.0
-1;23800;CROISSANTS;4304.0;44.0;4303.0;92.0;;;4305;136;;;;;4304.0;0.0
-1;23900;CROISSANTS;4304.0;139.0;;;;;4305;139;;;;;4304.5;0.0
-1;24000;CROISSANTS;4304.0;112.0;;;;;4305;112;;;;;4304.5;0.0
-1;24100;CROISSANTS;4304.0;123.0;;;;;4305;42;4306.0;81.0;;;4305.0;0.0
-1;24200;CROISSANTS;4304.0;109.0;;;;;4305;109;;;;;4304.5;0.0
-1;24300;CROISSANTS;4304.0;127.0;;;;;4305;127;;;;;4304.5;0.0
-1;24400;CROISSANTS;4304.0;106.0;;;;;4305;106;;;;;4304.5;0.0
-1;24500;CROISSANTS;4304.0;105.0;;;;;4305;105;;;;;4304.5;0.0
-1;24600;CROISSANTS;4304.0;154.0;;;;;4305;57;4306.0;97.0;;;4305.0;0.0
-1;24700;CROISSANTS;4304.0;116.0;;;;;4305;46;4306.0;70.0;;;4305.0;0.0
-1;24800;CROISSANTS;4304.0;124.0;;;;;4305;50;4306.0;74.0;;;4305.0;0.0
-1;24900;CROISSANTS;4304.0;143.0;;;;;4305;143;;;;;4304.5;0.0
-1;25000;CROISSANTS;4304.0;113.0;;;;;4305;113;;;;;4304.5;0.0
-1;25100;CROISSANTS;4304.0;113.0;;;;;4305;113;;;;;4304.5;0.0
-1;25200;CROISSANTS;4304.0;112.0;;;;;4306;112;;;;;4305.0;0.0
-1;25300;CROISSANTS;4304.0;103.0;;;;;4305;36;4306.0;67.0;;;4305.0;0.0
-1;25400;CROISSANTS;4304.0;133.0;;;;;4305;133;;;;;4304.5;0.0
-1;25500;CROISSANTS;4304.0;131.0;;;;;4305;131;;;;;4304.5;0.0
-1;25600;CROISSANTS;4304.0;122.0;;;;;4305;122;;;;;4304.5;0.0
-1;25700;CROISSANTS;4304.0;131.0;;;;;4305;131;;;;;4304.5;0.0
-1;25800;CROISSANTS;4304.0;116.0;;;;;4305;56;4306.0;60.0;;;4305.0;0.0
-1;25900;CROISSANTS;4306.0;37.0;4305.0;70.0;;;4307;107;;;;;4306.0;0.0
-1;26000;CROISSANTS;4306.0;150.0;;;;;4307;150;;;;;4306.5;0.0
-1;26100;CROISSANTS;4306.0;142.0;;;;;4307;142;;;;;4306.5;0.0
-1;26200;CROISSANTS;4306.0;158.0;;;;;4307;158;;;;;4306.5;0.0
-1;26300;CROISSANTS;4306.0;107.0;;;;;4307;37;4308.0;70.0;;;4307.0;0.0
-1;26400;CROISSANTS;4306.0;168.0;;;;;4307;160;;;;;4306.5;0.0
-1;26500;CROISSANTS;4306.0;103.0;;;;;4307;50;4308.0;53.0;;;4307.0;0.0
-1;26600;CROISSANTS;4306.0;145.0;;;;;4308;145;;;;;4307.0;0.0
-1;26700;CROISSANTS;4306.0;124.0;;;;;4308;124;;;;;4307.0;0.0
-1;26800;CROISSANTS;4306.0;116.0;;;;;4307;116;;;;;4306.5;0.0
-1;26900;CROISSANTS;4306.0;129.0;;;;;4307;57;4308.0;72.0;;;4307.0;0.0
-1;27000;CROISSANTS;4306.0;100.0;;;;;4308;100;;;;;4307.0;0.0
-1;27100;CROISSANTS;4307.0;40.0;4306.0;65.0;;;4308;105;;;;;4307.0;0.0
-1;27200;CROISSANTS;4307.0;144.0;;;;;4308;144;;;;;4307.5;0.0
-1;27300;CROISSANTS;4307.0;145.0;;;;;4309;145;;;;;4308.0;0.0
-1;27400;CROISSANTS;4308.0;136.0;;;;;4309;136;;;;;4308.5;0.0
-1;27500;CROISSANTS;4308.0;95.0;;;;;4309;95;;;;;4308.5;0.0
-1;27600;CROISSANTS;4308.0;140.0;;;;;4309;59;4310.0;81.0;;;4309.0;0.0
-1;27700;CROISSANTS;4308.0;135.0;;;;;4310;135;;;;;4309.0;0.0
-1;27800;CROISSANTS;4308.0;150.0;;;;;4310;150;;;;;4309.0;0.0
-1;27900;CROISSANTS;4308.0;140.0;;;;;4309;140;;;;;4308.5;0.0
-1;28000;CROISSANTS;4308.0;121.0;;;;;4310;121;;;;;4309.0;0.0
-1;28100;CROISSANTS;4309.0;113.0;;;;;4310;43;4311.0;70.0;;;4310.0;0.0
-1;28200;CROISSANTS;4309.0;157.0;;;;;4310;63;4311.0;94.0;;;4310.0;0.0
-1;28300;CROISSANTS;4309.0;60.0;4308.0;86.0;;;4310;150;;;;;4309.0;0.0
-1;28400;CROISSANTS;4309.0;64.0;4308.0;74.0;;;4310;138;;;;;4309.0;0.0
-1;28500;CROISSANTS;4308.0;134.0;;;;;4309;134;;;;;4308.5;0.0
-1;28600;CROISSANTS;4308.0;147.0;;;;;4309;147;;;;;4308.5;0.0
