day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;10600;SQUID_INK;2004.0;30.0;;;;;2006;4;2007.0;30.0;;;2005.5;0.0
-2;10700;SQUID_INK;2004.0;29.0;;;;;2007;29;;;;;2005.5;0.0
-2;10800;SQUID_INK;2003.0;24.0;;;;;2006;24;;;;;2004.5;0.0
-2;10900;SQUID_INK;2004.0;22.0;;;;;2007;22;;;;;2005.5;0.0
-2;11000;SQUID_INK;2004.0;27.0;;;;;2007;27;;;;;2005.5;0.0
-2;11100;SQUID_INK;2004.0;29.0;;;;;2007;29;;;;;2005.5;0.0
-2;11200;SQUID_INK;2003.0;21.0;;;;;2006;21;;;;;2004.5;0.0
-2;11300;SQUID_INK;2003.0;22.0;;;;;2006;23;;;;;2004.5;0.0
-2;11400;SQUID_INK;2002.0;29.0;;;;;2006;30;;;;;2004.0;0.0
-2;11500;SQUID_INK;2003.0;24.0;;;;;2006;24;;;;;2004.5;0.0
-2;11600;SQUID_INK;2002.0;30.0;;;;;2005;30;;;;;2003.5;0.0
-2;11700;SQUID_INK;2003.0;23.0;;;;;2006;23;;;;;2004.5;0.0
-2;11800;SQUID_INK;2003.0;31.0;;;;;2007;31;;;;;2005.0;0.0
-2;11900;SQUID_INK;2004.0;1.0;2003.0;22.0;;;2007;23;;;;;2005.0;0.0
-2;12000;SQUID_INK;2003.0;28.0;;;;;2006;30;;;;;2004.5;0.0
-2;12100;SQUID_INK;2003.0;7.0;2002.0;21.0;;;2006;21;;;;;2004.0;0.0
-2;12200;SQUID_INK;2001.0;23.0;;;;;2004;23;;;;;2002.5;0.0
-2;12300;SQUID_INK;2002.0;28.0;;;;;2005;28;;;;;2003.5;0.0
-2;12400;SQUID_INK;2001.0;25.0;;;;;2004;25;;;;;2002.5;0.0
-2;12500;SQUID_INK;2002.0;2.0;2001.0;28.0;;;2005;29;;;;;2003.0;0.0
-2;12600;SQUID_INK;2000.0;27.0;;;;;2004;27;;;;;2002.0;0.0
-2;12700;SQUID_INK;2002.0;23.0;;;;;2005;23;;;;;2003.5;0.0
-2;12800;SQUID_INK;2001.0;20.0;;;;;2005;20;;;;;2003.0;0.0
-2;12900;SQUID_INK;2003.0;1.0;2001.0;20.0;;;2004;20;;;;;2002.5;0.0
-2;13000;SQUID_INK;2002.0;2.0;2000.0;31.0;;;2003;31;;;;;2001.5;0.0
-2;13100;SQUID_INK;1999.0;6.0;1998.0;1.0;1997.0;21.0;2001;22;;;;;1999.0;0.0
-2;13200;SQUID_INK;1995.0;23.0;;;;;1999;23;;;;;1997.0;0.0
-2;13300;SQUID_INK;1996.0;29.0;;;;;1999;29;;;;;1997.5;0.0
-2;13400;SQUID_INK;1995.0;28.0;;;;;1999;28;;;;;1997.0;0.0
-2;13500;SQUID_INK;1997.0;26.0;;;;;1999;4;2000.0;27.0;;;1998.5;0.0
-2;13600;SQUID_INK;1999.0;3.0;1998.0;24.0;;;2001;24;;;;;1999.5;0.0
-2;13700;SQUID_INK;1995.0;21.0;;;;;1999;21;;;;;1997.0;0.0
-2;13800;SQUID_INK;1995.0;22.0;;;;;1998;22;;;;;1996.5;0.0
-2;13900;SQUID_INK;1996.0;21.0;;;;;1999;21;;;;;1997.5;0.0
-2;14000;SQUID_INK;1997.0;25.0;;;;;2001;25;;;;;1999.0;0.0
-2;14100;SQUID_INK;1998.0;27.0;;;;;2001;27;;;;;1999.5;0.0
-2;14200;SQUID_INK;1995.0;2.0;1994.0;23.0;;;1998;25;;;;;1996.0;0.0
-2;14300;SQUID_INK;1994.0;24.0;;;;;1997;25;;;;;1995.5;0.0
-2;14400;SQUID_INK;1995.0;20.0;;;;;1998;20;;;;;1996.5;0.0
-2;14500;SQUID_INK;1996.0;1.0;1995.0;30.0;;;1999;31;;;;;1997.0;0.0
-2;14600;SQUID_INK;1996.0;21.0;;;;;1999;21;;;;;1997.5;0.0
-2;14700;SQUID_INK;1997.0;20.0;;;;;1999;4;2001.0;20.0;;;1999.0;0.0
-2;14800;SQUID_INK;1996.0;33.0;;;;;1999;30;;;;;1997.5;0.0
-2;14900;SQUID_INK;1998.0;1.0;1997.0;29.0;;;2001;29;;;;;1999.0;0.0
-2;15000;SQUID_INK;1998.0;23.0;;;;;2001;23;;;;;1999.5;0.0
-2;15100;SQUID_INK;1997.0;29.0;;;;;2001;29;;;;;1999.0;0.0
-2;15200;SQUID_INK;1998.0;28.0;;;;;2001;28;;;;;1999.5;0.0
-2;15300;SQUID_INK;1997.0;26.0;;;;;2000;26;;;;;1998.5;0.0
-2;15400;SQUID_INK;1996.0;22.0;;;;;1999;22;;;;;1997.5;0.0
-2;15500;SQUID_INK;1997.0;25.0;;;;;1999;1;2001.0;25.0;;;1999.0;0.0
-2;15600;SQUID_INK;1999.0;25.0;;;;;2002;25;;;;;2000.5;0.0
-2;15700;SQUID_INK;1997.0;31.0;;;;;2001;31;;;;;1999.0;0.0
-2;15800;SQUID_INK;1998.0;21.0;;;;;2001;21;;;;;1999.5;0.0
-2;15900;SQUID_INK;1997.0;26.0;;;;;2000;26;;;;;1998.5;0.0
-2;16000;SQUID_INK;1996.0;22.0;;;;;1998;8;1999.0;22.0;;;1997.5;0.0
-2;16100;SQUID_INK;1997.0;1.0;1995.0;27.0;;;1998;27;;;;;1996.5;0.0
-2;16200;SQUID_INK;1996.0;4.0;1995.0;35.0;;;1998;30;;;;;1996.5;0.0
-2;16300;SQUID_INK;1995.0;30.0;;;;;1998;30;;;;;1996.5;0.0
-2;16400;SQUID_INK;1994.0;29.0;;;;;1995;6;1997.0;29.0;;;1995.5;0.0
-2;16500;SQUID_INK;1994.0;27.0;;;;;1997;27;;;;;1995.5;0.0
-2;16600;SQUID_INK;1994.0;23.0;;;;;1998;23;;;;;1996.0;0.0
-2;16700;SQUID_INK;1994.0;24.0;;;;;1998;24;;;;;1996.0;0.0
-2;16800;SQUID_INK;1994.0;21.0;;;;;1997;21;;;;;1995.5;0.0
-2;16900;SQUID_INK;1994.0;26.0;;;;;1997;26;;;;;1995.5;0.0
-2;17000;SQUID_INK;1993.0;29.0;;;;;1997;29;;;;;1995.0;0.0
-2;17100;SQUID_INK;1993.0;25.0;;;;;1997;25;;;;;1995.0;0.0
-2;17200;SQUID_INK;1994.0;20.0;;;;;1997;30;;;;;1995.5;0.0
-2;17300;SQUID_INK;1995.0;25.0;;;;;1998;25;;;;;1996.5;0.0
-2;17400;SQUID_INK;1995.0;26.0;;;;;1999;26;;;;;1997.0;0.0
-2;17500;SQUID_INK;1996.0;3.0;1995.0;22.0;;;1998;1;1999.0;21.0;;;1997.0;0.0
-2;17600;SQUID_INK;1994.0;31.0;;;;;1998;31;;;;;1996.0;0.0
-2;17700;SQUID_INK;1994.0;28.0;;;;;1997;28;;;;;1995.5;0.0
-2;17800;SQUID_INK;1995.0;30.0;;;;;1998;30;;;;;1996.5;0.0
-2;17900;SQUID_INK;1994.0;22.0;;;;;1997;22;;;;;1995.5;0.0
-2;18000;SQUID_INK;1995.0;3.0;1994.0;30.0;;;1997;30;;;;;1995.5;0.0
-2;18100;SQUID_INK;1994.0;26.0;;;;;1997;27;;;;;1995.5;0.0
-2;18200;SQUID_INK;1994.0;37.0;;;;;1997;29;;;;;1995.5;0.0
-2;18300;SQUID_INK;1993.0;27.0;;;;;1995;8;1996.0;27.0;;;1994.5;0.0
-2;18400;SQUID_INK;1993.0;21.0;;;;;1997;21;;;;;1995.0;0.0
-2;18500;SQUID_INK;1993.0;26.0;;;;;1995;7;1997.0;26.0;;;1995.0;0.0
-2;18600;SQUID_INK;1993.0;30.0;;;;;1996;1;1997.0;30.0;;;1995.0;0.0
-2;18700;SQUID_INK;1995.0;3.0;1994.0;10.0;1993.0;30.0;1997;32;;;;;1995.0;0.0
-2;18800;SQUID_INK;1994.0;26.0;;;;;1997;26;;;;;1995.5;0.0
-2;18900;SQUID_INK;1994.0;25.0;;;;;1996;5;1997.0;25.0;;;1995.5;0.0
-2;19000;SQUID_INK;1995.0;24.0;;;;;1998;24;;;;;1996.5;0.0
-2;19100;SQUID_INK;1994.0;24.0;;;;;1996;8;1998.0;24.0;;;1996.0;0.0
-2;19200;SQUID_INK;1993.0;23.0;;;;;1996;24;;;;;1994.5;0.0
-2;19300;SQUID_INK;1994.0;31.0;;;;;1997;31;;;;;1995.5;0.0
-2;19400;SQUID_INK;1993.0;22.0;;;;;1997;23;;;;;1995.0;0.0
-2;19500;SQUID_INK;1994.0;2.0;1993.0;29.0;;;1997;31;;;;;1995.0;0.0
-2;19600;SQUID_INK;1995.0;22.0;;;;;1998;22;;;;;1996.5;0.0
-2;19700;SQUID_INK;1995.0;26.0;;;;;1998;26;;;;;1996.5;0.0
-2;19800;SQUID_INK;1995.0;23.0;;;;;1998;23;;;;;1996.5;0.0
-2;19900;SQUID_INK;1995.0;2.0;1994.0;24.0;;;1998;26;;;;;1996.0;0.0
-2;20000;SQUID_INK;1994.0;28.0;;;;;1998;28;;;;;1996.0;0.0
-2;20100;SQUID_INK;1994.0;30.0;;;;;1996;7;1997.0;30.0;;;1995.5;0.0
-2;20200;SQUID_INK;1995.0;29.0;;;;;1998;28;;;;;1996.5;0.0
-2;20300;SQUID_INK;1996.0;1.0;1994.0;26.0;;;1997;25;;;;;1995.5;0.0
-2;20400;SQUID_INK;1993.0;25.0;;;;;1997;25;;;;;1995.0;0.0
-2;20500;SQUID_INK;1993.0;25.0;;;;;1995;7;1996.0;1.0;1997.0;24.0;1995.0;0.0
-2;20600;SQUID_INK;1994.0;21.0;;;;;1997;21;;;;;1995.5;0.0
-2;20700;SQUID_INK;1995.0;23.0;;;;;1998;1;1999.0;22.0;;;1997.0;0.0
-2;20800;SQUID_INK;1995.0;7.0;1994.0;21.0;;;1998;23;;;;;1996.0;0.0
-2;20900;SQUID_INK;1993.0;30.0;;;;;1997;30;;;;;1995.0;0.0
-2;21000;SQUID_INK;1992.0;29.0;;;;;1995;29;;;;;1993.5;0.0
-2;21100;SQUID_INK;1992.0;23.0;;;;;1995;23;;;;;1993.5;0.0
-2;21200;SQUID_INK;1991.0;28.0;;;;;1994;28;;;;;1992.5;0.0
-2;21300;SQUID_INK;1992.0;2.0;1991.0;27.0;;;1995;29;;;;;1993.0;0.0
-2;21400;SQUID_INK;1991.0;23.0;;;;;1993;6;1995.0;23.0;;;1993.0;0.0
-2;21500;SQUID_INK;1992.0;26.0;;;;;1995;26;;;;;1993.5;0.0
-2;21600;SQUID_INK;1991.0;23.0;;;;;1993;8;1994.0;23.0;;;1992.5;0.0
-2;21700;SQUID_INK;1990.0;22.0;;;;;1993;22;;;;;1991.5;0.0
-2;21800;SQUID_INK;1991.0;27.0;;;;;1993;5;1994.0;27.0;;;1992.5;0.0
-2;21900;SQUID_INK;1990.0;21.0;;;;;1994;21;;;;;1992.0;0.0
-2;22000;SQUID_INK;1990.0;24.0;;;;;1994;24;;;;;1992.0;0.0
-2;22100;SQUID_INK;1992.0;2.0;1991.0;26.0;;;1995;26;;;;;1993.0;0.0
-2;22200;SQUID_INK;1991.0;27.0;;;;;1995;27;;;;;1993.0;0.0
-2;22300;SQUID_INK;1991.0;27.0;;;;;1992;1;1995.0;27.0;;;1993.0;0.0
-2;22400;SQUID_INK;1995.0;1.0;1993.0;29.0;;;1996;29;;;;;1994.5;0.0
-2;22500;SQUID_INK;1994.0;5.0;1993.0;29.0;;;1997;30;;;;;1995.0;0.0
-2;22600;SQUID_INK;1994.0;20.0;;;;;1996;7;1997.0;22.0;;;1995.5;0.0
-2;22700;SQUID_INK;1994.0;35.0;;;;;1997;27;;;;;1995.5;0.0
-2;22800;SQUID_INK;1994.0;22.0;;;;;1997;22;;;;;1995.5;0.0
-2;22900;SQUID_INK;1994.0;22.0;;;;;1995;2;1998.0;22.0;;;1996.0;0.0
-2;23000;SQUID_INK;1994.0;26.0;;;;;1997;26;;;;;1995.5;0.0
-2;23100;SQUID_INK;1994.0;22.0;;;;;1996;2;1997.0;1.0;1998.0;21.0;1996.0;0.0
-2;23200;SQUID_INK;1995.0;29.0;;;;;1998;29;;;;;1996.5;0.0
-2;23300;SQUID_INK;1996.0;4.0;1995.0;27.0;;;1998;22;;;;;1996.5;0.0
-2;23400;SQUID_INK;1994.0;21.0;;;;;1998;21;;;;;1996.0;0.0
-2;23500;SQUID_INK;1994.0;22.0;;;;;1997;22;;;;;1995.5;0.0
-2;23600;SQUID_INK;1995.0;4.0;1994.0;23.0;;;1997;1;1998.0;22.0;;;1996.0;0.0
-2;23700;SQUID_INK;1995.0;27.0;;;;;1997;1;1998.0;27.0;;;1996.5;0.0
-2;23800;SQUID_INK;1994.0;2.0;1993.0;27.0;;;1997;29;;;;;1995.0;0.0
-2;23900;SQUID_INK;1992.0;23.0;;;;;1996;23;;;;;1994.0;0.0
-2;24000;SQUID_INK;1994.0;2.0;1992.0;26.0;;;1995;26;;;;;1993.5;0.0
-2;24100;SQUID_INK;1993.0;31.0;;;;;1996;31;;;;;1994.5;0.0
-2;24200;SQUID_INK;1992.0;32.0;;;;;1994;5;1995.0;2.0;1996.0;30.0;1994.0;0.0
-2;24300;SQUID_INK;1992.0;29.0;;;;;1996;29;;;;;1994.0;0.0
-2;24400;SQUID_INK;1992.0;33.0;;;;;1995;29;;;;;1993.5;0.0
-2;24500;SQUID_INK;1994.0;1.0;1992.0;22.0;;;1995;22;;;;;1993.5;0.0
-2;24600;SQUID_INK;1991.0;30.0;;;;;1994;30;;;;;1992.5;0.0
-2;24700;SQUID_INK;1990.0;27.0;;;;;1992;8;1994.0;27.0;;;1992.0;0.0
-2;24800;SQUID_INK;1989.0;23.0;;;;;1993;23;;;;;1991.0;0.0
-2;24900;SQUID_INK;1989.0;28.0;;;;;1992;2;1993.0;26.0;;;1991.0;0.0
-2;25000;SQUID_INK;1989.0;24.0;;;;;1993;24;;;;;1991.0;0.0
-2;25100;SQUID_INK;1992.0;1.0;1989.0;24.0;;;1993;24;;;;;1991.0;0.0
-2;25200;SQUID_INK;1989.0;26.0;;;;;1992;1;1993.0;25.0;;;1991.0;0.0
-2;25300;SQUID_INK;1991.0;23.0;;;;;1993;2;1995.0;23.0;;;1993.0;0.0
-2;25400;SQUID_INK;1993.0;22.0;;;;;1996;22;;;;;1994.5;0.0
-2;25500;SQUID_INK;1992.0;31.0;;;;;1995;31;;;;;1993.5;0.0
-2;25600;SQUID_INK;1991.0;31.0;;;;;1993;5;1995.0;31.0;;;1993.0;0.0
-2;25700;SQUID_INK;1992.0;30.0;;;;;1995;30;;;;;1993.5;0.0
-2;25800;SQUID_INK;1992.0;3.0;1991.0;24.0;;;1995;24;;;;;1993.0;0.0
-2;25900;SQUID_INK;1991.0;25.0;;;;;1993;1;1994.0;25.0;;;1992.5;0.0
-2;26000;SQUID_INK;1992.0;2.0;1991.0;24.0;;;1995;26;;;;;1993.0;0.0
-2;26100;SQUID_INK;1991.0;23.0;;;;;1995;23;;;;;1993.0;0.0
-2;26200;SQUID_INK;1992.0;1.0;1990.0;30.0;;;1993;30;;;;;1991.5;0.0
-2;26300;SQUID_INK;1992.0;27.0;;;;;1994;1;1995.0;28.0;;;1993.5;0.0
-2;26400;SQUID_INK;1991.0;23.0;;;;;1995;24;;;;;1993.0;0.0
-2;26500;SQUID_INK;1991.0;26.0;;;;;1994;26;;;;;1992.5;0.0
-2;26600;SQUID_INK;1992.0;23.0;;;;;1995;23;;;;;1993.5;0.0
-2;26700;SQUID_INK;1995.0;2.0;1994.0;23.0;;;1996;3;1997.0;23.0;;;1995.5;0.0
-2;26800;SQUID_INK;1996.0;1.0;1994.0;22.0;;;1997;22;;;;;1995.5;0.0
-2;26900;SQUID_INK;1994.0;26.0;;;;;1997;26;;;;;1995.5;0.0
-2;27000;SQUID_INK;1992.0;17.0;;;;;1995;21;;;;;1993.5;0.0
-2;27100;SQUID_INK;1991.0;30.0;;;;;1995;30;;;;;1993.0;0.0
-2;27200;SQUID_INK;1991.0;27.0;;;;;1993;4;1994.0;28.0;;;1992.5;0.0
-2;27300;SQUID_INK;1991.0;30.0;;;;;1995;30;;;;;1993.0;0.0
-2;27400;SQUID_INK;1992.0;23.0;;;;;1993;6;1995.0;23.0;;;1993.5;0.0
-2;27500;SQUID_INK;1992.0;28.0;;;;;1995;28;;;;;1993.5;0.0
-2;27600;SQUID_INK;1992.0;30.0;;;;;1994;1;1995.0;30.0;;;1993.5;0.0
-2;27700;SQUID_INK;1993.0;3.0;1992.0;27.0;;;1995;27;;;;;1993.5;0.0
-2;27800;SQUID_INK;1993.0;24.0;;;;;1996;24;;;;;1994.5;0.0
-2;27900;SQUID_INK;1992.0;23.0;;;;;1995;23;;;;;1993.5;0.0
-2;28000;SQUID_INK;1993.0;29.0;;;;;1996;29;;;;;1994.5;0.0
-2;28100;SQUID_INK;1993.0;24.0;;;;;1994;5;1996.0;24.0;;;1994.5;0.0
-2;28200;SQUID_INK;1994.0;3.0;1993.0;23.0;;;1997;25;;;;;1995.0;0.0
-2;28300;SQUID_INK;1992.0;27.0;;;;;1994;7;1996.0;27.0;;;1994.0;0.0
-2;28400;SQUID_INK;1992.0;25.0;;;;;1996;25;;;;;1994.0;0.0
